Country,YEAR(first_invoices_time),DAY(first_invoices_time),COUNT(item_purchases),SKEW(item_purchases.Quantity),MIN(item_purchases.UnitPrice),STD(item_purchases.Quantity),MIN(item_purchases.Quantity),MEAN(item_purchases.UnitPrice),MODE(item_purchases.StockCode),WEEKDAY(first_invoices_time),MONTH(first_invoices_time),MAX(item_purchases.UnitPrice),MEAN(item_purchases.Quantity),SUM(item_purchases.UnitPrice),SUM(item_purchases.Quantity),MAX(item_purchases.Quantity),COUNT(invoices),STD(item_purchases.UnitPrice),SKEW(item_purchases.UnitPrice),NUM_UNIQUE(item_purchases.StockCode),STD(invoices.MEAN(item_purchases.Quantity)),MIN(invoices.MEAN(item_purchases.UnitPrice)),MODE(invoices.WEEKDAY(first_item_purchases_time)),MIN(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.STD(item_purchases.UnitPrice)),SUM(invoices.MIN(item_purchases.Quantity)),MODE(invoices.MONTH(first_item_purchases_time)),SUM(invoices.STD(item_purchases.UnitPrice)),STD(invoices.NUM_UNIQUE(item_purchases.StockCode)),MEAN(invoices.STD(item_purchases.UnitPrice)),SUM(invoices.MEAN(item_purchases.Quantity)),MODE(invoices.DAY(first_item_purchases_time)),SKEW(invoices.NUM_UNIQUE(item_purchases.StockCode)),MAX(invoices.MIN(item_purchases.Quantity)),MAX(invoices.STD(item_purchases.Quantity)),SUM(invoices.SKEW(item_purchases.Quantity)),MEAN(invoices.NUM_UNIQUE(item_purchases.StockCode)),MIN(invoices.COUNT(item_purchases)),STD(invoices.SUM(item_purchases.UnitPrice)),MIN(invoices.MIN(item_purchases.Quantity)),MODE(invoices.YEAR(first_item_purchases_time)),MODE(invoices.MODE(item_purchases.StockCode)),SUM(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.SKEW(item_purchases.Quantity)),SKEW(invoices.MAX(item_purchases.UnitPrice)),SUM(invoices.MEAN(item_purchases.UnitPrice)),MEAN(invoices.COUNT(item_purchases)),MIN(invoices.SUM(item_purchases.UnitPrice)),MEAN(invoices.SKEW(item_purchases.UnitPrice)),SUM(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.STD(item_purchases.Quantity)),SKEW(invoices.SUM(item_purchases.UnitPrice)),NUM_UNIQUE(invoices.MONTH(first_item_purchases_time)),SKEW(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.SUM(item_purchases.UnitPrice)),MAX(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.SKEW(item_purchases.UnitPrice)),STD(invoices.STD(item_purchases.Quantity)),MAX(invoices.MEAN(item_purchases.Quantity)),MEAN(invoices.MIN(item_purchases.Quantity)),MEAN(invoices.MAX(item_purchases.UnitPrice)),SUM(invoices.MAX(item_purchases.UnitPrice)),MIN(invoices.MEAN(item_purchases.Quantity)),STD(invoices.MIN(item_purchases.UnitPrice)),MAX(invoices.MAX(item_purchases.UnitPrice)),MAX(invoices.SUM(item_purchases.Quantity)),SKEW(invoices.STD(item_purchases.Quantity)),STD(invoices.MAX(item_purchases.UnitPrice)),STD(invoices.MAX(item_purchases.Quantity)),STD(invoices.MEAN(item_purchases.UnitPrice)),SKEW(invoices.COUNT(item_purchases)),SUM(invoices.STD(item_purchases.Quantity)),SUM(invoices.MIN(item_purchases.UnitPrice)),NUM_UNIQUE(invoices.WEEKDAY(first_item_purchases_time)),MEAN(invoices.SUM(item_purchases.Quantity)),STD(invoices.STD(item_purchases.UnitPrice)),SKEW(invoices.SUM(item_purchases.Quantity)),SKEW(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SKEW(item_purchases.Quantity)),SKEW(invoices.MEAN(item_purchases.Quantity)),MEAN(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SUM(item_purchases.Quantity)),NUM_UNIQUE(invoices.DAY(first_item_purchases_time)),MEAN(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.MEAN(item_purchases.Quantity)),STD(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.MAX(item_purchases.Quantity)),NUM_UNIQUE(invoices.YEAR(first_item_purchases_time)),NUM_UNIQUE(invoices.MODE(item_purchases.StockCode)),SKEW(invoices.STD(item_purchases.UnitPrice)),MIN(invoices.MAX(item_purchases.UnitPrice)),SKEW(invoices.MAX(item_purchases.Quantity)),MEAN(invoices.STD(item_purchases.Quantity)),STD(invoices.SKEW(item_purchases.Quantity)),SUM(invoices.NUM_UNIQUE(item_purchases.StockCode)),MEAN(invoices.MIN(item_purchases.UnitPrice)),MIN(invoices.NUM_UNIQUE(item_purchases.StockCode)),MAX(invoices.MEAN(item_purchases.UnitPrice)),MIN(invoices.SKEW(item_purchases.UnitPrice)),MIN(invoices.STD(item_purchases.UnitPrice)),MAX(invoices.NUM_UNIQUE(item_purchases.StockCode)),STD(invoices.SUM(item_purchases.Quantity)),MAX(invoices.SUM(item_purchases.UnitPrice)),STD(invoices.COUNT(item_purchases)),STD(invoices.MIN(item_purchases.Quantity)),MAX(invoices.SKEW(item_purchases.Quantity)),MAX(invoices.COUNT(item_purchases)),SKEW(invoices.MIN(item_purchases.Quantity)),d3mIndex
United Kingdom,2010,1,314,1.79560570323,0.39,22.9361158075,-144,4.1225477707,22699,2,12,165.0,17.6592356688,1294.48,5545,160,22,9.5621740462,15.194205341,183,44.6491207539,0.42,3,0.39,46.6048755652,115,5,85.7329871276,12.4396061695,3.89695396035,316.14710132,6,0.716716007884,144,35.4761829512,20.3794831502,14.2727272727,1,61.5194944713,-144,2011,20685,1049,0.92634014319,4.20835551932,87.4156824988,14.2727272727,0.42,0.78529501429,17.2764903144,0.0,0.845397781576,11,2.84950009012,160,58.84,6.75,2.8266207082,10.5227179876,144.0,5.22727272727,14.6354545455,321.98,-144.0,1.39997705117,165.0,861,0.995049101678,33.1787249368,64.6222494499,3.54658381247,0.716716007884,227.725597758,26.67,6,252.045454545,9.45154487222,0.93882674755,2.63315902519,-0.832276623345,-0.911873013995,3.97344011358,-144,15,47.6818181818,14.3703227873,0.707099722691,-144,2,19,4.17248002636,0.42,-0.546644392478,10.3511635344,1.23129958778,314,1.21227272727,1,17.9009090909,0.0,0.0,38,264.940212342,196.91,12.4396061695,44.2399776202,4.12338080834,38,-0.328657577545,15513.0
United Kingdom,2011,6,34,1.59536836672,0.83,2.25532817796,2,5.63764705882,22692,4,5,15.95,4.17647058824,191.68,142,12,2,3.27082563675,1.19206226723,32,0.659722222222,5.52222222222,4,0.83,4.1651943232,4,5,6.34656890399,1.0,3.173284452,8.43055555556,6,0.0,2,2.78107443266,1.62650823281,17.0,16,3.56,2,2011,20718,18,0.813254116407,0.0,11.2897222222,17.0,92.28,0.857870832089,1.71574166418,1.38332217755,0.0,2,0.0,12,95.84,2.95,1.05142664966,0.698876127553,4.875,2.0,12.95,25.9,3.55555555556,1.06,15.95,78,4.06555298046e-16,3.0,3.0,0.122638888889,0.0,4.16439661022,3.78,1,71.0,0.991909871203,0.0,0.0,0.451357442241,0.0,5.64486111111,64,2,9.0,4.21527777778,0.193555817574,6,1,2,6.82566301807e-16,9.95,0.0,2.08219830511,0.361896674165,34,1.89,16,5.7675,0.664315014516,2.18137458079,18,7.0,99.4,1.0,0.0,1.17515079057,18,0.0,15258.0
United Kingdom,2010,9,25,1.47360772347,1.25,8.27042925125,1,2.998,21314,3,12,12.75,10.4,74.95,260,36,2,2.92189938225,2.12563250855,23,0.925324675325,2.68928571429,3,1.25,2.92783309508,2,3,5.79447653787,1.5,2.89723826894,20.5779220779,9,0.0,1,9.10816544019,2.83731725832,12.5,11,0.175,1,2010,17091J,60,1.41865862916,0.0,6.08019480519,12.5,37.3,2.06064966811,4.12129933621,7.44674973614,0.0,2,0.0,36,37.475,1.25,2.84065896509,0.830707852029,11.2142857143,1.0,11.35,22.7,9.36363636364,0.0,12.75,157,-1.64620610874e-15,1.4,6.0,0.350811688312,0.0,16.5549151763,2.5,2,130.0,0.0305948261449,0.0,-1.84827216614e-15,0.710177466311,2.87264302175e-15,3.0400974026,103,2,30.0,10.288961039,0.780009296986,24,2,2,2.17096286339e-14,9.95,0.0,8.27745758817,0.708481162848,25,1.25,11,3.39090909091,1.28064037112,2.86664344279,14,27.0,37.65,1.5,0.0,2.12713979201,14,0.0,18071.0
United Kingdom,2011,27,53,1.08017523973,0.39,7.9350783322,1,2.55641509434,22633,1,9,16.95,8.69811320755,135.49,461,24,3,2.56006787523,3.38898553112,27,1.47384541248,2.26,2,0.39,3.83754947037,4,9,7.1218740625,1.6996731712,2.37395802083,26.0382352941,7,0.528004979218,2,8.10271431304,3.38623572189,17.6666666667,16,5.38485736941,1,2011,22112,72,1.12874524063,0.646062393205,7.76139705882,17.6666666667,38.55,1.32936185738,3.98808557215,7.49983333148,-0.0102135109921,3,0.707106781187,24,45.1633333333,0.42,2.76899500844,0.247579497962,10.5882352941,1.33333333333,9.55,28.65,7.0,0.0141421356237,16.95,180,-0.226008918224,5.28393792545,0.0,0.45723838093,0.528004979218,23.4606644673,1.2,2,153.666666667,1.03844138393,-0.635548532258,0.706958446972,0.798015661161,0.229711561852,2.58713235294,112,3,24.0,8.67941176471,1.04712538204,24,1,2,0.685596173009,4.95,0.0,7.82022148909,0.250092871219,53,0.4,16,3.23375,0.309046294568,1.53744451612,20,29.803057263,51.74,1.6996731712,0.471404520791,1.40266013539,20,0.707106781187,15568.0
United Kingdom,2011,2,111,8.85054591425,0.39,9.72335460146,1,3.16513513514,22551,2,3,14.95,3.61261261261,351.33,401,100,4,3.06901541416,1.86943807378,74,1.87694023411,2.102,2,0.39,3.90654620016,4,3,11.3658271618,6.34428877022,2.84145679046,13.5863807245,2,-0.140978755899,1,16.4721162042,13.2507744734,27.5,19,25.4593355913,1,2011,20755,138,3.31269361836,0.040728773838,12.9687862839,27.75,72.28,1.43689722861,5.74758891443,1.11422886732,1.15322277072,4,1.14129073463,100,87.8325,0.85,1.66410348231,6.10547399888,6.57142857143,1.0,11.4,45.6,1.69696969697,0.195240236632,14.95,230,1.04077318177,2.66598949735,38.1411850891,0.744631493891,-0.176473499645,24.3074012249,2.05,3,100.25,0.736068659969,1.12708205285,-0.532441836503,2.06274345044,0.990985043202,3.24219657097,48,4,34.5,3.39659518113,0.366380518369,6,1,4,0.252169658106,7.95,1.09677885833,6.07685030624,1.23199254684,110,0.5125,19,3.99757575758,0.802585147508,1.92776673159,35,75.2142772351,131.92,6.53356717269,0.0,5.20128343813,35,0.0,15031.0
United Kingdom,2011,1,85,2.03290435274,0.29,8.83760446021,-1,3.452,22423,1,2,12.75,10.3294117647,293.42,878,48,6,3.35850274764,1.58637979222,70,5.93970099477,2.31944444444,1,0.29,4.5,8,2,17.4480540032,9.38823140367,2.90800900053,42.5397347536,17,-0.156993820588,4,11.802906157,6.08673710996,14.1666666667,2,25.8978954529,-1,2011,20801,142,1.01445618499,-1.75840326462,30.4220290309,14.1666666667,16.5,1.31257687396,7.87546124375,0.0,-0.0185092413521,4,1.2774682541,48,48.9033333333,8.5,3.18318734263,4.61194283663,13.8888888889,1.33333333333,12.2416666667,73.45,-1.0,3.0196877138,12.75,267,-0.0808150394424,1.0289220357,20.0055547842,2.67590501189,-0.156993820588,34.109344755,13.93,2,146.333333333,1.15409269162,-0.447171243811,0.588521734244,0.0,-0.476813871661,5.07033817182,-2,4,23.6666666667,7.08995579226,1.13082558288,-1,1,6,-0.637990729831,9.95,-0.0249884326735,5.6848907925,1.08851857617,85,2.32166666667,2,9.225,0.0,0.725,28,109.658054373,80.85,9.38823140367,1.88561808316,2.96766423758,28,-0.0386699020961,17147.0
United Kingdom,2011,29,20,0.0,1.25,7.98122797569,-12,2.598,21669,3,9,7.5,0.0,51.96,0,12,2,1.85796555404,1.74654874425,10,7.1,2.598,1,1.25,1.85796555404,-11,9,3.71593110808,0.0,1.85796555404,0.0,4,0.0,1,3.64554522671,-8.32667268469e-17,10.0,10,0.0,-12,2011,21669,11,-4.16333634234e-17,0.0,5.196,10.0,25.98,1.74654874425,3.49309748851,3.64554522671,0.0,2,0.0,12,25.98,1.25,1.74654874425,0.0,7.1,-5.5,7.5,15.0,-7.1,0.0,7.5,71,0.0,0.0,6.5,0.0,0.0,7.29109045342,2.5,2,0.0,1.57009245868e-16,0.0,0.0,-0.130280530635,0.0,2.598,-71,2,5.5,0.0,1.57009245868e-16,-1,1,1,1.41421356237,7.5,0.0,3.64554522671,0.130280530635,20,1.25,10,2.598,1.74654874425,1.85796555404,10,71.0,25.98,0.0,6.5,0.130280530635,10,0.0,13364.0
United Kingdom,2011,8,47,0.646777819486,0.55,7.52566154641,1,3.17319148936,22795,0,8,16.95,11.2127659574,149.14,527,24,3,4.16159038052,2.52405236513,39,2.52195435571,2.08,1,0.55,4.50537891394,9,9,8.19007319075,11.1455023315,2.73002439692,28.6944444444,27,-0.304852481999,6,8.24096961813,1.20302544331,15.6666666667,1,36.2702011145,1,2011,21977,54,0.401008481103,-0.707106781187,8.46408730159,15.6666666667,2.08,1.72579875522,5.17739626565,0.0,-0.2951406257,2,0.614293530695,24,49.7133333333,2.08,2.8756133679,3.64567472881,11.4444444444,3.0,11.9933333333,35.98,6.0,0.665148270856,16.95,315,-0.655465109304,7.00978522416,8.48528137424,0.52454705406,-0.304852481999,15.3403911237,3.46,2,175.666666667,1.95927805143,-0.342260827251,-0.703171283316,0.0,-0.703955526253,2.82136243386,6,2,18.0,9.56481481481,1.24260649705,6,1,3,-0.615200412691,2.08,-0.707106781187,5.11346370791,0.290673165581,47,1.15333333333,1,3.21464285714,0.0,0.0,28,127.959194885,90.01,11.1455023315,2.16024689947,0.679810118458,28,0.595170064139,13016.0
United Kingdom,2011,10,43,1.61171204593,0.19,10.3630161555,-12,4.10837209302,22781,3,2,12.75,5.83720930233,176.66,251,48,6,3.32268589186,0.628836428432,31,6.48320255162,3.76461538462,3,0.19,4.40852485056,-3,11,16.0278329229,3.8042374035,2.67130548714,33.8931623932,3,-0.182979445037,2,19.4100489438,3.25448000554,7.16666666667,1,13.6712492317,-12,2011,20749,109,0.542413334257,1.69386807541,28.1765598291,7.16666666667,7.95,0.3561352883,2.1368117298,0.0,-0.25722731849,5,1.76046637833,48,29.4433333333,7.95,0.801822102479,6.08854061442,14.5,-0.5,8.89166666667,53.35,-6.25,2.77437330261,12.75,112,1.12708430004,1.74604712295,16.7174227147,1.4638382206,-0.182979445037,41.8597598257,10.61,4,41.8333333333,1.32378355223,-0.497084317533,1.74149174521,-0.319945617658,-0.601145886704,4.69609330484,-50,6,18.1666666667,5.64886039886,0.294846385671,-2,1,5,-0.982649522689,7.65,0.513997755615,6.97662663761,0.584655722072,43,1.76833333333,1,7.95,-0.0407732201766,0.0,13,52.6827507086,48.94,3.8042374035,5.15590276609,1.25906526225,13,-1.769284152,15809.0
United Kingdom,2011,17,8,0.853203342869,1.25,4.43705983732,1,6.25625,20837,3,2,12.75,4.75,50.05,38,12,1,3.48070013611,0.341671605143,8,0.0,6.25625,3,1.25,3.48070013611,1,2,3.48070013611,0.0,3.48070013611,4.75,17,0.0,1,4.43705983732,0.853203342869,8.0,8,0.0,1,2011,20837,12,0.853203342869,0.0,6.25625,8.0,50.05,0.341671605143,0.341671605143,4.43705983732,0.0,1,0.0,12,50.05,1.25,0.341671605143,0.0,4.75,1.0,12.75,12.75,4.75,0.0,12.75,38,0.0,0.0,0.0,0.0,0.0,4.43705983732,1.25,1,38.0,0.0,0.0,0.0,0.853203342869,0.0,6.25625,38,1,12.0,4.75,0.0,12,1,1,0.0,12.75,0.0,4.43705983732,0.0,8,1.25,8,6.25625,0.341671605143,3.48070013611,8,0.0,50.05,0.0,0.0,0.853203342869,8,0.0,18138.0
United Kingdom,2011,30,37,1.69134280893,0.85,5.01232957537,1,2.83297297297,20983,6,10,12.5,5.10810810811,104.82,189,24,1,2.49204123959,2.24690130832,36,0.0,2.83297297297,6,0.85,2.49204123959,1,10,2.49204123959,0.0,2.49204123959,5.10810810811,30,0.0,1,5.01232957537,1.69134280893,36.0,37,0.0,1,2011,20983,24,1.69134280893,0.0,2.83297297297,37.0,104.82,2.24690130832,2.24690130832,5.01232957537,0.0,1,0.0,24,104.82,0.85,2.24690130832,0.0,5.10810810811,1.0,12.5,12.5,5.10810810811,0.0,12.5,189,0.0,0.0,0.0,0.0,0.0,5.01232957537,0.85,1,189.0,0.0,0.0,0.0,1.69134280893,0.0,2.83297297297,189,1,24.0,5.10810810811,0.0,24,1,1,0.0,12.5,0.0,5.01232957537,0.0,36,0.85,36,2.83297297297,2.24690130832,2.49204123959,36,0.0,104.82,0.0,0.0,1.69134280893,37,0.0,18067.0
United Kingdom,2011,11,42,-0.93759917523,0.42,8.92158456788,-12,1.96380952381,85123A,1,1,9.95,5.69047619048,82.48,239,20,3,1.66674183504,2.88704946581,29,8.75559336417,1.43625,1,0.42,2.07685571926,-4,1,3.79319796593,6.48074069841,1.26439932198,13.6492094862,11,0.595170064139,6,4.60865158387,-2.25686070195,14.0,8,15.9145014234,-12,2011,10125,30,-0.75228690065,0.67258369497,5.55628952569,14.0,11.49,1.1448931909,3.4346795727,1.9843134833,0.491533623286,2,0.707106781187,20,27.4933333333,0.65,2.48080319631,1.10992741354,11.25,-1.33333333333,5.55,16.65,-7.81818181818,0.108423039782,9.95,235,-0.503758931004,3.12836485511,9.09212113132,0.301058950404,0.595170064139,10.5045590016,1.49,2,79.6666666667,0.578281516006,-0.117606129215,-0.563468896848,-2.26778683806,-0.699737472751,1.85209650856,-86,3,10.0,4.54973649539,0.945093105736,-2,1,3,0.66578236013,2.95,-0.319312266579,3.50151966719,1.0855518226,42,0.496666666667,8,2.13913043478,0.440746879119,0.777237696911,23,131.25124338,49.2,6.48074069841,7.71722460186,0.217781447175,23,-0.567316577994,14320.0
United Kingdom,2011,23,77,7.55904177697,0.29,3.98504541323,1,2.83454545455,23398,6,10,8.25,2.83116883117,218.26,218,36,1,1.82741428669,0.899437268135,76,0.0,2.83454545455,6,0.29,1.82741428669,1,10,1.82741428669,0.0,1.82741428669,2.83116883117,23,0.0,1,3.98504541323,7.55904177697,76.0,77,0.0,1,2011,23398,36,7.55904177697,0.0,2.83454545455,77.0,218.26,0.899437268135,0.899437268135,3.98504541323,0.0,1,0.0,36,218.26,0.29,0.899437268135,0.0,2.83116883117,1.0,8.25,8.25,2.83116883117,0.0,8.25,218,0.0,0.0,0.0,0.0,0.0,3.98504541323,0.29,1,218.0,0.0,0.0,0.0,7.55904177697,0.0,2.83454545455,218,1,36.0,2.83116883117,0.0,36,1,1,0.0,8.25,0.0,3.98504541323,0.0,76,0.29,76,2.83454545455,0.899437268135,1.82741428669,76,0.0,218.26,0.0,0.0,7.55904177697,77,0.0,15000.0
United Kingdom,2011,20,107,1.48470145225,0.19,13.1005704231,1,1.89252336449,85152,6,3,9.95,15.1028037383,202.5,1616,72,7,1.65806502102,2.93815670052,60,10.1497526048,1.47043478261,1,0.19,2.59789870587,47,6,7.11939588408,12.4146062757,1.01705655487,139.219602861,1,1.35821630322,14,22.4666419387,2.54270998966,14.8571428571,4,27.7869714736,1,2011,15036,280,0.363244284238,0.743499079186,13.0783370193,15.2857142857,7.9,0.495249289257,3.4667450248,4.1520680897,1.74148668799,6,0.747814693362,72,28.9285714286,1.85,2.50484814932,5.63808615578,39.5,6.71428571429,4.73571428571,33.15,7.18181818182,0.548809472162,9.95,575,0.908710069273,3.12692389757,17.7603088776,0.189899935402,1.43627842881,76.4467064096,5.55,4,230.857142857,0.868342131815,1.56218305907,-0.972977951425,-1.32447056691,0.67214226218,1.86833385989,79,7,40.0,19.8885146944,1.45540089297,12,1,5,0.812294102842,2.1,0.195844615853,10.9209580585,0.831592238138,104,0.792857142857,4,2.09666666667,-1.53898026857,0.125,42,149.355212804,94.35,13.3600073323,5.44358825236,1.36651148624,45,0.108009178834,14408.0
United Kingdom,2011,16,216,11.6657504301,0.42,18.3459342218,1,4.15643518519,22178,2,2,24.95,6.52777777778,897.79,1410,255,6,3.33624952652,1.93937400637,140,2.9757526016,3.83090909091,2,0.42,4.93084396653,6,2,19.6855077292,6.84754619472,3.28091795487,40.3281144781,7,0.191256344043,1,47.6115396786,17.6337272312,35.3333333333,27,25.4617545983,1,2011,20749,407,2.93895453853,1.27627678658,25.1628164983,36.0,111.26,1.38698936249,8.32193617495,4.41684136622,-0.138194372379,6,0.574701466881,255,149.631666667,1.25,2.23022257677,15.4714310178,12.7407407407,1.0,14.9583333333,89.75,4.36111111111,0.311631014004,24.95,371,1.71001594242,4.83799344311,84.1356378448,0.466915483612,0.243569644814,80.2530274193,4.21,3,235.0,0.841543369447,0.554985112504,1.62657415026,2.41038848672,1.21907786343,4.19380274972,148,5,67.8333333333,6.72135241302,0.425932454302,24,1,6,0.969700087963,10.4,1.74906067116,13.3755045699,0.87645962782,212,0.701666666667,27,5.21666666667,0.982291474023,2.37968340603,45,89.7979212825,182.62,6.92820323028,0.0,4.86988246415,45,0.0,14530.0
United Kingdom,2011,10,76,1.61468167224,0.19,3.32215345839,1,1.93684210526,20686,0,10,14.95,3.44736842105,147.2,262,12,1,2.0137907502,3.70477368025,61,0.0,1.93684210526,0,0.19,2.0137907502,1,10,2.0137907502,0.0,2.0137907502,3.44736842105,10,0.0,1,3.32215345839,1.61468167224,61.0,76,0.0,1,2011,20686,12,1.61468167224,0.0,1.93684210526,76.0,147.2,3.70477368025,3.70477368025,3.32215345839,0.0,1,0.0,12,147.2,0.19,3.70477368025,0.0,3.44736842105,1.0,14.95,14.95,3.44736842105,0.0,14.95,262,0.0,0.0,0.0,0.0,0.0,3.32215345839,0.19,1,262.0,0.0,0.0,0.0,1.61468167224,0.0,1.93684210526,262,1,12.0,3.44736842105,0.0,12,1,1,0.0,14.95,0.0,3.32215345839,0.0,61,0.19,61,1.93684210526,3.70477368025,2.0137907502,61,0.0,147.2,0.0,0.0,1.61468167224,76,0.0,16776.0
United Kingdom,2011,16,11,0.825028401666,0.42,8.1727222166,1,6.53363636364,20750,2,11,39.95,9.45454545455,71.87,104,25,1,10.8925180933,2.56210073906,11,0.0,6.53363636364,2,0.42,10.8925180933,1,11,10.8925180933,0.0,10.8925180933,9.45454545455,16,0.0,1,8.1727222166,0.825028401666,11.0,11,0.0,1,2011,20750,25,0.825028401666,0.0,6.53363636364,11.0,71.87,2.56210073906,2.56210073906,8.1727222166,0.0,1,0.0,25,71.87,0.42,2.56210073906,0.0,9.45454545455,1.0,39.95,39.95,9.45454545455,0.0,39.95,104,0.0,0.0,0.0,0.0,0.0,8.1727222166,0.42,1,104.0,0.0,0.0,0.0,0.825028401666,0.0,6.53363636364,104,1,25.0,9.45454545455,0.0,25,1,1,0.0,39.95,0.0,8.1727222166,0.0,11,0.42,11,6.53363636364,2.56210073906,10.8925180933,11,0.0,71.87,0.0,0.0,0.825028401666,11,0.0,13926.0
United Kingdom,2010,13,34,0.838958407748,0.39,69.6673261449,-46,2.57147058824,21175,0,12,6.75,98.5882352941,87.43,3352,288,8,1.86076064831,1.34676268706,23,67.8744614883,1.47,0,0.39,2.42752832115,516,3,6.13061011097,2.20439901107,0.766326263871,772.928571429,5,0.471506774547,144,72.0,2.71868214113,4.125,2,7.41235360311,-46,2011,21175,1062,0.339835267641,0.285461958058,21.3796428571,4.25,3.87,0.38088579056,3.04708632448,0.0,1.5879179087,6,1.86172769767,288,10.92875,5.95,1.12945158584,23.6108479406,216.0,64.5,3.83875,30.71,-32.0,1.5462030106,6.75,864,0.454517431526,1.96758378157,85.9880078848,1.40644134115,0.711135571626,230.959549753,16.26,5,419.0,0.873575920898,0.278997246847,1.43767034256,-0.213453742061,-0.148781234855,2.67245535714,-64,8,132.75,96.6160714286,0.413859908597,-18,2,6,0.812766304807,1.69,0.135202228239,28.8699437191,0.504478934466,33,2.0325,1,5.95,0.0,0.0,8,292.723418947,28.94,2.04633819297,54.2102388853,1.15470053838,8,-0.619521936208,13225.0
United Kingdom,2010,7,43,1.73567090307,0.21,8.45040889497,1,2.64674418605,21533,1,12,5.95,6.44186046512,113.81,277,32,2,1.93311258943,0.449031045611,41,1.59673913043,2.6435,0,0.21,2.05729344837,2,12,3.83691215753,1.5,1.91845607877,13.1065217391,5,0.0,1,9.56700057489,3.37070935952,21.5,20,4.035,1,2010,15056BL,57,1.68535467976,0.0,5.29306521739,21.5,52.87,0.404217494508,0.808434989017,7.0122765693,2.59579761058e-15,1,4.46173733533e-16,32,56.905,0.39,0.549930121654,1.2773620028,8.15,1.0,5.95,11.9,4.95652173913,0.09,5.95,163,1.06536456047e-15,0.0,3.5,0.00303260869565,0.0,16.5792771442,0.6,2,138.5,0.138837369604,0.0,-2.19651881046e-13,1.45476902288,-8.72686590591e-16,2.6465326087,114,2,28.5,6.55326086957,0.145712627145,25,2,2,2.43076174352e-15,5.95,0.0,8.28963857209,0.230585656882,43,0.3,20,2.64956521739,0.258504867363,1.77961870916,23,24.5,60.94,1.5,0.0,1.91594033664,23,0.0,13173.0
United Kingdom,2010,3,37,3.51502994436,0.42,30.7862870633,-2,2.04378378378,21509,4,12,8.5,19.6486486486,75.62,727,144,4,1.98156142549,1.91011858408,33,10.4033912004,1.71,1,0.42,1.753867883,5,10,2.92435007912,11.0989864402,0.73108751978,34.2142857143,18,0.997869717691,6,34.3596672669,4.21108687649,9.25,1,18.5737078958,-2,2011,20973,177,1.05277171912,-0.032893662328,16.4321428571,9.25,4.41,0.690353386687,2.76141354675,0.0,1.08301891332,2,0.505256933053,144,18.905,8.5,2.19264562412,14.0353061148,22.3571428571,1.25,6.29,25.16,-2.0,3.34609006902,8.5,626,0.873568138094,2.22228486023,59.5918408845,2.75691095319,0.997869717691,44.7165638157,13.75,3,181.75,0.759625775652,1.06438275143,0.702174733492,0.0,0.184994633008,4.10803571429,-2,3,44.25,8.55357142857,0.897892057647,-2,2,4,0.212869332776,3.75,0.945523303004,11.1791409539,1.27536593892,37,3.4375,1,8.5,0.0,0.0,28,260.07919467,50.74,11.0989864402,3.1124748995,3.12361021951,28,0.51302395846,16140.0
United Kingdom,2010,14,3,0.23906314693,1.95,8.21921867063,4,3.95,22222,1,12,7.95,13.3333333333,11.85,40,24,1,2.82842712475,0.707106781187,3,0.0,3.95,1,1.95,2.82842712475,4,12,2.82842712475,0.0,2.82842712475,13.3333333333,14,0.0,4,8.21921867063,0.23906314693,3.0,3,0.0,4,2010,22222,24,0.23906314693,0.0,3.95,3.0,11.85,0.707106781187,0.707106781187,8.21921867063,0.0,1,0.0,24,11.85,1.95,0.707106781187,0.0,13.3333333333,4.0,7.95,7.95,13.3333333333,0.0,7.95,40,0.0,0.0,0.0,0.0,0.0,8.21921867063,1.95,1,40.0,0.0,0.0,0.0,0.23906314693,0.0,3.95,40,1,24.0,13.3333333333,0.0,24,1,1,0.0,7.95,0.0,8.21921867063,0.0,3,1.95,3,3.95,0.707106781187,2.82842712475,3,0.0,11.85,0.0,0.0,0.23906314693,3,0.0,13948.0
