InvoiceNo,CustomerID,first_item_purchases_time
568400,13644.0,2011-09-27 10:27:00
568401,,2011-09-27 10:30:00
568402,16629.0,2011-09-27 10:34:00
568403,,2011-09-27 10:35:00
568404,,2011-09-27 10:36:00
568405,,2011-09-27 10:36:00
568406,,2011-09-27 10:37:00
568407,,2011-09-27 10:38:00
568408,,2011-09-27 10:40:00
568409,15701.0,2011-09-27 10:41:00
C568410,12748.0,2011-09-27 10:42:00
568411,,2011-09-27 10:52:00
C568412,14456.0,2011-09-27 10:54:00
568413,14818.0,2011-09-27 11:01:00
568414,14901.0,2011-09-27 11:05:00
568415,15150.0,2011-09-27 11:06:00
C568416,14866.0,2011-09-27 11:08:00
568417,14911.0,2011-09-27 11:10:00
C568418,15763.0,2011-09-27 11:11:00
C568419,13694.0,2011-09-27 11:16:00
C568420,16573.0,2011-09-27 11:17:00
C568421,16626.0,2011-09-27 11:19:00
568423,17061.0,2011-09-27 11:24:00
568428,14419.0,2011-09-27 11:27:00
568442,,2011-09-27 11:31:00
C568445,16156.0,2011-09-27 11:31:00
568458,13384.0,2011-09-27 11:34:00
568460,13384.0,2011-09-27 11:35:00
568469,14141.0,2011-09-27 11:38:00
568471,17805.0,2011-09-27 11:49:00
568472,12517.0,2011-09-27 11:50:00
568480,17490.0,2011-09-27 11:52:00
568485,17511.0,2011-09-27 11:53:00
568491,15443.0,2011-09-27 11:58:00
568492,18278.0,2011-09-27 11:58:00
568493,12987.0,2011-09-27 12:03:00
568494,16266.0,2011-09-27 12:08:00
568495,14755.0,2011-09-27 12:08:00
C568501,16713.0,2011-09-27 12:13:00
568505,15311.0,2011-09-27 12:17:00
568509,16422.0,2011-09-27 12:26:00
568510,13555.0,2011-09-27 12:26:00
568511,16422.0,2011-09-27 12:26:00
568512,14101.0,2011-09-27 12:28:00
568513,13555.0,2011-09-27 12:36:00
568514,,2011-09-27 12:44:00
568515,14466.0,2011-09-27 12:44:00
C568516,14456.0,2011-09-27 12:45:00
568517,14456.0,2011-09-27 12:52:00
568518,12680.0,2011-09-27 12:53:00
568519,16607.0,2011-09-27 12:57:00
568526,17656.0,2011-09-27 13:04:00
568527,13178.0,2011-09-27 13:21:00
568528,13979.0,2011-09-27 13:32:00
568529,16181.0,2011-09-27 13:38:00
568530,17591.0,2011-09-27 13:42:00
568531,16713.0,2011-09-27 13:49:00
C568532,14356.0,2011-09-27 13:54:00
568533,15061.0,2011-09-27 13:56:00
C568534,12579.0,2011-09-27 13:57:00
568535,15241.0,2011-09-27 14:00:00
568536,15061.0,2011-09-27 14:01:00
568537,15061.0,2011-09-27 14:04:00
568538,15061.0,2011-09-27 14:07:00
568539,13016.0,2011-09-27 14:07:00
568540,13016.0,2011-09-27 14:08:00
568541,14047.0,2011-09-27 14:08:00
568542,16750.0,2011-09-27 14:31:00
568543,,2011-09-27 14:33:00
568544,,2011-09-27 14:33:00
568545,,2011-09-27 14:34:00
568546,,2011-09-27 14:35:00
568547,15568.0,2011-09-27 14:37:00
568548,,2011-09-27 14:40:00
568549,13950.0,2011-09-27 14:52:00
568550,14883.0,2011-09-27 14:58:00
568551,14883.0,2011-09-27 14:58:00
568552,14824.0,2011-09-27 15:16:00
568553,15674.0,2011-09-27 15:17:00
568554,12455.0,2011-09-27 15:31:00
568555,16122.0,2011-09-27 15:34:00
568556,15827.0,2011-09-27 15:35:00
C568557,12681.0,2011-09-27 15:48:00
568558,16354.0,2011-09-27 16:28:00
C568559,14397.0,2011-09-27 16:37:00
C568560,14299.0,2011-09-27 16:39:00
C568561,15505.0,2011-09-27 16:45:00
C568562,17002.0,2011-09-27 16:48:00
568564,17576.0,2011-09-27 17:03:00
568565,,2011-09-27 17:31:00
568566,17609.0,2011-09-27 17:47:00
568567,,2011-09-27 18:41:00
568568,14412.0,2011-09-28 08:48:00
568569,17857.0,2011-09-28 09:02:00
C568570,15358.0,2011-09-28 09:04:00
C568571,17581.0,2011-09-28 09:05:00
C568572,15194.0,2011-09-28 09:06:00
C568573,13115.0,2011-09-28 09:09:00
568574,13862.0,2011-09-28 09:15:00
C568575,13134.0,2011-09-28 09:22:00
568576,17017.0,2011-09-28 09:40:00
568577,15301.0,2011-09-28 09:41:00
568578,15301.0,2011-09-28 09:43:00
C568579,14934.0,2011-09-28 09:45:00
C568580,12566.0,2011-09-28 09:57:00
C568581,15804.0,2011-09-28 09:59:00
C568582,13014.0,2011-09-28 10:02:00
568583,15584.0,2011-09-28 10:09:00
C568584,15706.0,2011-09-28 10:13:00
568585,17370.0,2011-09-28 10:14:00
568586,16119.0,2011-09-28 10:15:00
C568587,18225.0,2011-09-28 10:15:00
568588,14109.0,2011-09-28 10:18:00
568589,17405.0,2011-09-28 10:27:00
568590,13126.0,2011-09-28 10:29:00
568591,17088.0,2011-09-28 10:39:00
568592,17469.0,2011-09-28 10:42:00
568593,13988.0,2011-09-28 10:54:00
568594,13397.0,2011-09-28 10:56:00
568595,16681.0,2011-09-28 11:11:00
C568596,16493.0,2011-09-28 11:13:00
C568597,13089.0,2011-09-28 11:17:00
C568598,15737.0,2011-09-28 11:19:00
C568599,14395.0,2011-09-28 11:20:00
C568600,18223.0,2011-09-28 11:21:00
C568601,15696.0,2011-09-28 11:22:00
568614,13515.0,2011-09-28 11:26:00
568645,12656.0,2011-09-28 11:38:00
C568646,13430.0,2011-09-28 11:45:00
568647,16157.0,2011-09-28 11:48:00
568648,16672.0,2011-09-28 11:49:00
C568649,16626.0,2011-09-28 11:51:00
568650,13505.0,2011-09-28 11:56:00
568651,12362.0,2011-09-28 12:04:00
568652,15841.0,2011-09-28 12:15:00
568653,13798.0,2011-09-28 12:16:00
568654,14911.0,2011-09-28 12:20:00
568655,17611.0,2011-09-28 12:20:00
568656,14911.0,2011-09-28 12:21:00
568657,16460.0,2011-09-28 12:22:00
568658,18242.0,2011-09-28 12:25:00
568659,13516.0,2011-09-28 12:28:00
568660,15134.0,2011-09-28 12:33:00
568661,18109.0,2011-09-28 12:34:00
568662,16764.0,2011-09-28 12:36:00
568663,14440.0,2011-09-28 12:46:00
C568664,14911.0,2011-09-28 12:50:00
568665,13018.0,2011-09-28 12:52:00
568666,14609.0,2011-09-28 12:54:00
568667,14606.0,2011-09-28 13:00:00
568668,15750.0,2011-09-28 13:00:00
568669,13488.0,2011-09-28 13:04:00
568670,14978.0,2011-09-28 13:07:00
568671,13139.0,2011-09-28 13:13:00
568672,15348.0,2011-09-28 13:17:00
568673,16182.0,2011-09-28 13:23:00
568674,12708.0,2011-09-28 13:30:00
568675,14298.0,2011-09-28 13:32:00
568676,18242.0,2011-09-28 13:43:00
C568677,12619.0,2011-09-28 14:04:00
568680,18265.0,2011-09-28 14:10:00
568685,16394.0,2011-09-28 14:21:00
568686,16115.0,2011-09-28 14:26:00
568687,16321.0,2011-09-28 14:26:00
568688,16458.0,2011-09-28 14:38:00
C568689,17841.0,2011-09-28 14:42:00
568690,16332.0,2011-09-28 14:43:00
568691,,2011-09-28 14:47:00
568692,13901.0,2011-09-28 14:48:00
568693,,2011-09-28 14:54:00
568695,16321.0,2011-09-28 14:55:00
C568694,16321.0,2011-09-28 14:55:00
568696,13842.0,2011-09-28 14:56:00
568697,16281.0,2011-09-28 14:57:00
568698,14911.0,2011-09-28 14:57:00
568699,12352.0,2011-09-28 14:58:00
568700,16690.0,2011-09-28 15:02:00
568701,13924.0,2011-09-28 15:07:00
568702,17950.0,2011-09-28 15:18:00
568703,12748.0,2011-09-28 15:21:00
568704,13321.0,2011-09-28 15:24:00
568705,14434.0,2011-09-28 15:31:00
568706,14911.0,2011-09-28 15:32:00
568707,14911.0,2011-09-28 15:33:00
568708,12393.0,2011-09-28 15:41:00
568709,15036.0,2011-09-28 15:42:00
568710,14649.0,2011-09-28 15:42:00
568711,14947.0,2011-09-28 15:48:00
568712,17841.0,2011-09-28 15:50:00
568713,13061.0,2011-09-28 16:04:00
C568714,16332.0,2011-09-28 16:04:00
568715,17783.0,2011-09-28 16:07:00
568716,,2011-09-28 16:13:00
568717,18102.0,2011-09-28 16:17:00
568718,18102.0,2011-09-28 16:17:00
568719,,2011-09-28 16:19:00
568721,,2011-09-28 16:24:00
568724,,2011-09-28 16:27:00
568725,,2011-09-28 16:28:00
568726,16775.0,2011-09-28 16:35:00
568727,15796.0,2011-09-28 16:38:00
568728,17513.0,2011-09-28 16:42:00
568729,16909.0,2011-09-28 16:45:00
C568748,16389.0,2011-09-28 16:59:00
568780,18235.0,2011-09-29 08:27:00
568781,14952.0,2011-09-29 08:28:00
568782,13985.0,2011-09-29 08:53:00
568783,17739.0,2011-09-29 09:03:00
568784,15144.0,2011-09-29 09:15:00
568785,16929.0,2011-09-29 09:16:00
568786,15144.0,2011-09-29 09:16:00
568787,13741.0,2011-09-29 09:19:00
568788,17894.0,2011-09-29 09:23:00
568789,14522.0,2011-09-29 09:37:00
568790,14062.0,2011-09-29 09:44:00
568791,16650.0,2011-09-29 09:51:00
568792,18192.0,2011-09-29 09:53:00
568793,16011.0,2011-09-29 09:55:00
568794,17447.0,2011-09-29 10:10:00
568795,17870.0,2011-09-29 10:19:00
C568796,17870.0,2011-09-29 10:20:00
568797,13694.0,2011-09-29 10:22:00
568798,12615.0,2011-09-29 10:23:00
C568799,17450.0,2011-09-29 10:34:00
568800,14868.0,2011-09-29 10:45:00
568801,14475.0,2011-09-29 10:46:00
568802,14834.0,2011-09-29 10:49:00
568803,15030.0,2011-09-29 10:50:00
568804,17819.0,2011-09-29 10:52:00
568805,12826.0,2011-09-29 10:55:00
568819,17427.0,2011-09-29 11:29:00
568828,15175.0,2011-09-29 11:31:00
568829,17633.0,2011-09-29 11:33:00
C568830,13725.0,2011-09-29 11:34:00
568831,16059.0,2011-09-29 11:35:00
C568832,17450.0,2011-09-29 11:35:00
568833,17348.0,2011-09-29 11:39:00
568868,12957.0,2011-09-29 12:00:00
568869,12957.0,2011-09-29 12:01:00
568870,17930.0,2011-09-29 12:11:00
568872,12372.0,2011-09-29 12:12:00
568873,14188.0,2011-09-29 12:15:00
568874,14524.0,2011-09-29 12:16:00
568875,14527.0,2011-09-29 12:23:00
568876,13881.0,2011-09-29 12:24:00
568877,14680.0,2011-09-29 12:31:00
568878,14524.0,2011-09-29 12:34:00
C568879,14680.0,2011-09-29 12:38:00
568880,14524.0,2011-09-29 12:39:00
568881,13960.0,2011-09-29 12:39:00
568882,12839.0,2011-09-29 12:39:00
568883,18198.0,2011-09-29 12:43:00
C568884,14680.0,2011-09-29 12:49:00
568893,15712.0,2011-09-29 13:03:00
568894,17528.0,2011-09-29 13:04:00
568895,15356.0,2011-09-29 13:11:00
568896,16361.0,2011-09-29 13:13:00
568897,13886.0,2011-09-29 13:17:00
568898,13354.0,2011-09-29 13:17:00
C568899,12619.0,2011-09-29 13:20:00
568900,13647.0,2011-09-29 13:21:00
568901,15050.0,2011-09-29 13:22:00
568902,13503.0,2011-09-29 13:23:00
568904,14691.0,2011-09-29 13:29:00
C568903,16156.0,2011-09-29 13:29:00
568905,14691.0,2011-09-29 13:30:00
568906,14681.0,2011-09-29 13:31:00
568907,15370.0,2011-09-29 13:35:00
568908,16653.0,2011-09-29 13:38:00
568909,16818.0,2011-09-29 13:38:00
568910,16574.0,2011-09-29 13:39:00
C568911,15050.0,2011-09-29 13:44:00
568912,17528.0,2011-09-29 13:45:00
568913,15050.0,2011-09-29 13:45:00
568914,,2011-09-29 13:53:00
568915,14948.0,2011-09-29 13:56:00
568916,15452.0,2011-09-29 14:08:00
568917,15955.0,2011-09-29 14:11:00
568918,15955.0,2011-09-29 14:12:00
568919,12937.0,2011-09-29 14:38:00
568921,17373.0,2011-09-29 14:40:00
568938,17220.0,2011-09-29 14:46:00
568943,17306.0,2011-09-29 14:50:00
568944,16589.0,2011-09-29 14:50:00
568945,14239.0,2011-09-29 14:52:00
568946,,2011-09-29 15:01:00
568947,14696.0,2011-09-29 15:04:00
568948,,2011-09-29 15:13:00
568949,,2011-09-29 15:13:00
568950,12458.0,2011-09-29 15:25:00
568951,17724.0,2011-09-29 15:26:00
568952,14305.0,2011-09-29 15:29:00
568953,12728.0,2011-09-29 15:31:00
568954,13576.0,2011-09-29 15:32:00
568955,13759.0,2011-09-29 15:40:00
568966,14681.0,2011-09-29 15:52:00
568984,17813.0,2011-09-29 15:57:00
568987,12709.0,2011-09-29 15:58:00
568988,12718.0,2011-09-29 16:38:00
568989,14709.0,2011-09-29 16:41:00
568990,15933.0,2011-09-29 16:42:00
568991,18204.0,2011-09-29 16:44:00
568992,17218.0,2011-09-29 16:48:00
568993,15062.0,2011-09-29 16:51:00
568994,12598.0,2011-09-29 16:52:00
568995,16779.0,2011-09-29 16:53:00
568996,13131.0,2011-09-29 17:16:00
568997,16233.0,2011-09-29 17:27:00
568998,17905.0,2011-09-29 17:33:00
568999,15949.0,2011-09-29 17:34:00
569000,17015.0,2011-09-29 17:36:00
569001,12703.0,2011-09-29 17:52:00
569002,17572.0,2011-09-29 17:53:00
569003,13364.0,2011-09-29 18:13:00
569004,14409.0,2011-09-29 18:18:00
569005,16268.0,2011-09-29 18:30:00
569006,16268.0,2011-09-29 18:30:00
569007,17552.0,2011-09-29 18:51:00
569008,15114.0,2011-09-29 18:53:00
569009,15984.0,2011-09-29 19:30:00
569010,14156.0,2011-09-30 07:36:00
569011,14655.0,2011-09-30 08:14:00
569012,15187.0,2011-09-30 08:18:00
569013,15187.0,2011-09-30 08:19:00
569014,18053.0,2011-09-30 09:05:00
569015,13575.0,2011-09-30 09:20:00
569016,14916.0,2011-09-30 09:20:00
569017,13813.0,2011-09-30 09:22:00
569018,12676.0,2011-09-30 09:25:00
569019,15602.0,2011-09-30 09:38:00
569020,15321.0,2011-09-30 09:39:00
569021,15321.0,2011-09-30 09:40:00
569022,17725.0,2011-09-30 09:45:00
569024,12822.0,2011-09-30 10:04:00
569025,18041.0,2011-09-30 10:08:00
569026,16101.0,2011-09-30 10:18:00
569027,13089.0,2011-09-30 10:19:00
569028,14911.0,2011-09-30 10:20:00
569029,17450.0,2011-09-30 10:25:00
569030,17450.0,2011-09-30 10:27:00
569031,,2011-09-30 10:37:00
569033,15611.0,2011-09-30 10:40:00
C569032,15061.0,2011-09-30 10:40:00
C569034,16240.0,2011-09-30 10:42:00
569035,15565.0,2011-09-30 10:44:00
569036,18217.0,2011-09-30 10:44:00
569037,13263.0,2011-09-30 10:45:00
C569038,12940.0,2011-09-30 10:46:00
569046,14422.0,2011-09-30 10:48:00
569060,13954.0,2011-09-30 10:52:00
569077,13092.0,2011-09-30 11:18:00
569078,14688.0,2011-09-30 11:41:00
569079,14226.0,2011-09-30 11:45:00
569080,15593.0,2011-09-30 11:46:00
569081,13972.0,2011-09-30 11:54:00
569082,18229.0,2011-09-30 11:55:00
569083,,2011-09-30 11:56:00
569084,17949.0,2011-09-30 11:56:00
569085,17949.0,2011-09-30 11:57:00
569086,17949.0,2011-09-30 11:58:00
569087,13095.0,2011-09-30 12:03:00
569089,13764.0,2011-09-30 12:03:00
569097,12731.0,2011-09-30 12:06:00
569098,,2011-09-30 12:09:00
569099,17961.0,2011-09-30 12:12:00
569100,12748.0,2011-09-30 12:19:00
569101,14164.0,2011-09-30 12:24:00
569102,,2011-09-30 12:25:00
569103,16133.0,2011-09-30 12:30:00
569104,15287.0,2011-09-30 12:30:00
569105,16729.0,2011-09-30 12:35:00
569106,17376.0,2011-09-30 12:36:00
569108,16013.0,2011-09-30 12:40:00
C569107,15150.0,2011-09-30 12:40:00
569110,17675.0,2011-09-30 12:44:00
C569109,16523.0,2011-09-30 12:44:00
569111,17675.0,2011-09-30 12:45:00
C569112,17405.0,2011-09-30 12:47:00
C569113,13426.0,2011-09-30 12:50:00
C569114,14911.0,2011-09-30 12:50:00
C569115,13426.0,2011-09-30 12:51:00
C569116,13320.0,2011-09-30 12:52:00
C569117,17506.0,2011-09-30 12:54:00
C569119,14194.0,2011-09-30 12:57:00
569120,12583.0,2011-09-30 12:58:00
569121,,2011-09-30 13:03:00
569122,12694.0,2011-09-30 13:06:00
569123,12748.0,2011-09-30 13:09:00
569124,15172.0,2011-09-30 13:15:00
569125,15611.0,2011-09-30 13:21:00
569126,13347.0,2011-09-30 13:28:00
569127,15903.0,2011-09-30 13:31:00
C569128,15034.0,2011-09-30 13:34:00
569129,15034.0,2011-09-30 13:40:00
569130,14911.0,2011-09-30 13:46:00
569131,,2011-09-30 13:49:00
569132,17757.0,2011-09-30 13:54:00
569133,15185.0,2011-09-30 14:06:00
569134,15411.0,2011-09-30 14:07:00
569135,,2011-09-30 14:20:00
569136,15834.0,2011-09-30 14:41:00
569137,,2011-09-30 14:45:00
C569138,14911.0,2011-09-30 14:48:00
569139,16404.0,2011-09-30 14:55:00
569140,14503.0,2011-09-30 14:59:00
569141,13021.0,2011-09-30 15:02:00
569142,13021.0,2011-09-30 15:03:00
569143,15867.0,2011-09-30 15:04:00
569144,17227.0,2011-09-30 15:14:00
569145,18008.0,2011-09-30 15:17:00
569147,12842.0,2011-09-30 15:33:00
569148,16613.0,2011-09-30 15:52:00
569149,,2011-09-30 16:42:00
569202,,2011-09-30 17:22:00
569203,16353.0,2011-10-02 10:32:00
569204,16591.0,2011-10-02 10:43:00
569205,16923.0,2011-10-02 10:55:00
569206,15038.0,2011-10-02 10:58:00
569207,17811.0,2011-10-02 11:04:00
569208,16693.0,2011-10-02 11:10:00
569209,16626.0,2011-10-02 11:30:00
569210,13681.0,2011-10-02 11:41:00
569211,15774.0,2011-10-02 12:04:00
569212,15164.0,2011-10-02 12:05:00
569213,13782.0,2011-10-02 12:11:00
569214,14533.0,2011-10-02 12:22:00
569215,13571.0,2011-10-02 12:30:00
569216,15555.0,2011-10-02 12:41:00
569217,15579.0,2011-10-02 12:45:00
569218,15952.0,2011-10-02 12:47:00
569219,13558.0,2011-10-02 13:01:00
569220,16007.0,2011-10-02 13:26:00
569221,14970.0,2011-10-02 13:44:00
569222,15906.0,2011-10-02 13:46:00
569223,16283.0,2011-10-02 13:49:00
569224,15701.0,2011-10-02 14:00:00
569225,16930.0,2011-10-02 14:25:00
569226,16930.0,2011-10-02 14:31:00
569227,14051.0,2011-10-02 14:37:00
569228,15547.0,2011-10-02 14:47:00
569229,14502.0,2011-10-02 14:56:00
569230,16533.0,2011-10-02 15:07:00
569231,13379.0,2011-10-02 15:18:00
569232,16667.0,2011-10-02 15:26:00
C569233,17841.0,2011-10-02 15:26:00
569234,17841.0,2011-10-02 15:33:00
569235,17841.0,2011-10-02 15:35:00
569236,14432.0,2011-10-02 15:49:00
569237,,2011-10-02 15:50:00
569238,17954.0,2011-10-02 15:52:00
569239,14644.0,2011-10-03 08:30:00
569240,18059.0,2011-10-03 09:30:00
569241,14488.0,2011-10-03 09:30:00
569242,14193.0,2011-10-03 09:34:00
569243,13344.0,2011-10-03 09:44:00
569244,13344.0,2011-10-03 09:45:00
569246,14096.0,2011-10-03 09:57:00
C569245,14096.0,2011-10-03 09:57:00
569247,17924.0,2011-10-03 10:08:00
569248,12886.0,2011-10-03 10:09:00
569249,14092.0,2011-10-03 10:15:00
569250,16747.0,2011-10-03 10:18:00
C569251,12957.0,2011-10-03 10:37:00
569252,14333.0,2011-10-03 10:38:00
569253,13635.0,2011-10-03 10:55:00
569254,18116.0,2011-10-03 11:00:00
569255,18102.0,2011-10-03 11:01:00
569256,,2011-10-03 11:15:00
569257,18102.0,2011-10-03 11:24:00
569258,17330.0,2011-10-03 11:26:00
569261,17321.0,2011-10-03 11:34:00
569262,14815.0,2011-10-03 11:36:00
569263,18102.0,2011-10-03 11:37:00
569302,16205.0,2011-10-03 12:04:00
C569318,13505.0,2011-10-03 12:14:00
569319,14290.0,2011-10-03 12:17:00
C569320,15301.0,2011-10-03 12:19:00
569321,,2011-10-03 12:23:00
569322,16912.0,2011-10-03 12:31:00
569323,16912.0,2011-10-03 12:32:00
569324,16912.0,2011-10-03 12:32:00
569325,16774.0,2011-10-03 12:41:00
569326,14360.0,2011-10-03 12:47:00
569327,15091.0,2011-10-03 12:47:00
569328,14360.0,2011-10-03 12:48:00
569329,17652.0,2011-10-03 13:03:00
569330,15311.0,2011-10-03 13:31:00
569331,16875.0,2011-10-03 13:39:00
569332,12637.0,2011-10-03 13:46:00
569333,13431.0,2011-10-03 13:49:00
569334,12931.0,2011-10-03 13:53:00
569335,,2011-10-03 13:57:00
569336,15088.0,2011-10-03 14:05:00
569337,17396.0,2011-10-03 14:09:00
569338,16013.0,2011-10-03 14:18:00
569339,15299.0,2011-10-03 14:18:00
569340,15299.0,2011-10-03 14:19:00
569341,,2011-10-03 14:19:00
569342,16013.0,2011-10-03 14:20:00
569343,18102.0,2011-10-03 14:34:00
569347,,2011-10-03 14:38:00
569357,15930.0,2011-10-03 14:52:00
569358,18257.0,2011-10-03 14:53:00
569359,18257.0,2011-10-03 14:55:00
569360,14653.0,2011-10-03 14:59:00
569361,16183.0,2011-10-03 14:59:00
569362,18102.0,2011-10-03 15:06:00
569363,13297.0,2011-10-03 15:08:00
569364,13167.0,2011-10-03 15:10:00
569365,18102.0,2011-10-03 15:24:00
569366,18102.0,2011-10-03 15:26:00
569367,13994.0,2011-10-03 15:28:00
569368,15971.0,2011-10-03 15:29:00
569369,15105.0,2011-10-03 15:32:00
C569370,12484.0,2011-10-03 15:41:00
569371,14651.0,2011-10-03 15:52:00
569372,,2011-10-03 16:04:00
569373,12971.0,2011-10-03 16:12:00
569374,,2011-10-03 16:14:00
569375,,2011-10-03 16:29:00
569376,,2011-10-03 16:29:00
569377,,2011-10-03 16:30:00
569378,,2011-10-03 16:31:00
569379,,2011-10-03 16:33:00
569380,,2011-10-03 16:40:00
569381,,2011-10-03 16:44:00
569382,15502.0,2011-10-03 16:44:00
569383,15159.0,2011-10-03 16:46:00
569384,15159.0,2011-10-03 16:47:00
569385,14031.0,2011-10-03 16:48:00
569386,15159.0,2011-10-03 16:48:00
C569387,14031.0,2011-10-03 16:49:00
569388,14031.0,2011-10-03 16:50:00
569389,15502.0,2011-10-03 16:51:00
C569390,15502.0,2011-10-03 16:53:00
569391,,2011-10-03 17:13:00
569392,,2011-10-03 17:15:00
569393,,2011-10-03 17:15:00
569394,,2011-10-03 17:16:00
C569395,14188.0,2011-10-03 17:18:00
569396,16441.0,2011-10-03 17:48:00
569397,12747.0,2011-10-04 08:26:00
569398,17381.0,2011-10-04 08:27:00
569399,17381.0,2011-10-04 08:29:00
569400,17381.0,2011-10-04 08:30:00
569401,15111.0,2011-10-04 08:56:00
569402,12413.0,2011-10-04 09:00:00
569403,13319.0,2011-10-04 09:02:00
569404,13319.0,2011-10-04 09:03:00
569405,15241.0,2011-10-04 09:05:00
569406,16253.0,2011-10-04 09:09:00
569407,15694.0,2011-10-04 09:12:00
569408,13881.0,2011-10-04 09:26:00
569409,14110.0,2011-10-04 09:38:00
C569410,13364.0,2011-10-04 09:48:00
569411,12989.0,2011-10-04 09:49:00
569412,13650.0,2011-10-04 09:51:00
569413,13650.0,2011-10-04 09:51:00
569414,,2011-10-04 10:11:00
569415,,2011-10-04 10:14:00
569416,13801.0,2011-10-04 10:15:00
569417,17629.0,2011-10-04 10:29:00
569418,12989.0,2011-10-04 10:30:00
569419,15864.0,2011-10-04 10:31:00
569420,16881.0,2011-10-04 10:33:00
C569421,15339.0,2011-10-04 10:37:00
C569422,12546.0,2011-10-04 10:38:00
569423,16882.0,2011-10-04 10:42:00
569424,15529.0,2011-10-04 10:49:00
C569456,17675.0,2011-10-04 11:22:00
569457,14606.0,2011-10-04 11:29:00
569458,,2011-10-04 11:31:00
569459,16713.0,2011-10-04 11:33:00
569460,13895.0,2011-10-04 11:33:00
569461,16556.0,2011-10-04 11:36:00
569462,17014.0,2011-10-04 11:36:00
569463,,2011-10-04 11:39:00
569464,,2011-10-04 11:40:00
569465,,2011-10-04 11:41:00
569466,,2011-10-04 11:42:00
569467,14291.0,2011-10-04 11:44:00
569468,16186.0,2011-10-04 11:56:00
569469,16360.0,2011-10-04 12:22:00
569470,17673.0,2011-10-04 12:25:00
569471,15046.0,2011-10-04 12:38:00
569472,14515.0,2011-10-04 12:38:00
569474,14178.0,2011-10-04 12:39:00
569479,13408.0,2011-10-04 12:41:00
569480,13408.0,2011-10-04 12:42:00
569481,15255.0,2011-10-04 12:43:00
569482,14184.0,2011-10-04 12:43:00
569483,14057.0,2011-10-04 12:45:00
569484,14057.0,2011-10-04 12:46:00
C569485,12705.0,2011-10-04 12:47:00
569486,15339.0,2011-10-04 12:51:00
569487,13351.0,2011-10-04 12:55:00
569488,16440.0,2011-10-04 13:10:00
569489,12457.0,2011-10-04 13:13:00
C569490,12457.0,2011-10-04 13:15:00
569491,14056.0,2011-10-04 13:25:00
569492,16333.0,2011-10-04 13:30:00
569493,13317.0,2011-10-04 13:35:00
569494,15739.0,2011-10-04 13:42:00
C569495,,2011-10-04 13:43:00
569496,12395.0,2011-10-04 13:45:00
569513,14332.0,2011-10-04 13:55:00
569514,15228.0,2011-10-04 13:56:00
569515,15181.0,2011-10-04 13:58:00
569516,,2011-10-04 14:03:00
569517,,2011-10-04 14:14:00
569518,13263.0,2011-10-04 14:28:00
569519,13792.0,2011-10-04 14:31:00
569520,17667.0,2011-10-04 14:32:00
569521,16474.0,2011-10-04 14:33:00
569522,12664.0,2011-10-04 14:41:00
569523,16033.0,2011-10-04 14:41:00
569524,14506.0,2011-10-04 14:42:00
C569525,16474.0,2011-10-04 14:48:00
C569526,15044.0,2011-10-04 14:51:00
569527,12512.0,2011-10-04 14:53:00
569528,16242.0,2011-10-04 14:53:00
569529,12512.0,2011-10-04 14:55:00
569530,17957.0,2011-10-04 14:58:00
569531,12695.0,2011-10-04 15:02:00
569532,13552.0,2011-10-04 15:19:00
569533,16374.0,2011-10-04 15:21:00
569534,,2011-10-04 15:27:00
569535,15044.0,2011-10-04 15:41:00
569536,13269.0,2011-10-04 15:44:00
569537,13269.0,2011-10-04 15:45:00
569538,14462.0,2011-10-04 15:55:00
569539,18102.0,2011-10-04 15:58:00
569540,,2011-10-04 16:05:00
569541,,2011-10-04 16:06:00
569544,,2011-10-04 16:33:00
569545,,2011-10-04 16:37:00
569546,15276.0,2011-10-04 16:39:00
C569547,14834.0,2011-10-04 17:22:00
C569548,18053.0,2011-10-04 17:31:00
569550,15955.0,2011-10-04 17:32:00
C569549,15955.0,2011-10-04 17:32:00
569551,,2011-10-04 17:40:00
C569552,14533.0,2011-10-04 17:44:00
C569553,16362.0,2011-10-04 17:48:00
C569554,16401.0,2011-10-04 17:51:00
569555,17728.0,2011-10-05 08:17:00
569556,14936.0,2011-10-05 08:50:00
569557,14936.0,2011-10-05 08:52:00
569558,14936.0,2011-10-05 08:53:00
569559,12971.0,2011-10-05 09:31:00
569560,14511.0,2011-10-05 09:42:00
569561,13468.0,2011-10-05 09:42:00
569562,12720.0,2011-10-05 09:43:00
569563,12481.0,2011-10-05 09:46:00
569564,13989.0,2011-10-05 09:47:00
569565,16722.0,2011-10-05 09:52:00
569566,14739.0,2011-10-05 09:55:00
569567,16059.0,2011-10-05 09:56:00
569568,12700.0,2011-10-05 09:57:00
569569,18061.0,2011-10-05 09:59:00
569570,16684.0,2011-10-05 10:06:00
569571,16684.0,2011-10-05 10:09:00
569572,16684.0,2011-10-05 10:10:00
569573,17511.0,2011-10-05 10:11:00
569574,15127.0,2011-10-05 10:30:00
569575,16106.0,2011-10-05 10:37:00
569576,17739.0,2011-10-05 10:38:00
569577,12828.0,2011-10-05 10:53:00
569578,,2011-10-05 11:06:00
569579,17666.0,2011-10-05 11:06:00
569580,15039.0,2011-10-05 11:16:00
569581,15081.0,2011-10-05 11:16:00
569583,15039.0,2011-10-05 11:17:00
569590,13949.0,2011-10-05 11:25:00
569629,15249.0,2011-10-05 11:37:00
